passenger_count,year,month,day,hour,minute,shift,total_distance,fare_amount_predicted
1,2014,6,14,13,39,1,0.6345791750502536,4.832279749403048
1,2014,6,14,13,39,1,2.9054081179965165,11.785052509603613
1,2014,6,14,13,39,1,1.3704486961011406,7.278642019930029
1,2014,6,14,13,39,1,2.4749598072760826,11.04529327992124
1,2014,6,14,13,39,1,2.9243492944401694,11.80022517118665
1,2014,6,14,13,39,1,16.052690631974787,31.134188436774874
1,2014,6,14,13,39,1,0.31530282863006653,4.6426144112678465
1,2014,6,14,13,39,1,0.45288929891398044,4.692807025183816
1,2014,6,14,13,39,1,0.7829482741885311,5.349719371716912
1,2014,6,14,13,39,1,1.1031284170691098,6.430473281922591
1,2014,6,14,13,39,1,1.077049640309757,6.3919256903476125
1,2014,6,14,13,39,1,1.5284241116437598,8.082632236797375
1,2014,6,14,13,39,1,2.4700245866643176,11.489462488813007
1,2014,6,14,13,39,1,6.004135573114849,19.457012668286648
1,2014,6,14,13,39,1,1.2632054337024905,7.211187118762917
1,2014,6,14,13,39,1,0.4585549958657483,4.697034768382193
1,2014,6,14,13,39,1,1.4000275509721543,7.190550450449987
1,2014,6,14,13,39,1,5.1493006039955,17.283432850378045
1,2014,6,14,13,39,1,2.5320700809069128,10.69861612886511
1,2014,6,14,13,39,1,2.6469207950240743,11.301683963204404
1,2014,6,14,13,39,1,2.0083504599444284,9.120125002111601
1,2014,6,14,13,39,1,1.2307376030602777,6.782907059967951
1,2014,6,14,13,39,1,1.2107013469269152,6.7317220470115755
1,2014,6,14,13,39,1,4.1669828834477585,14.954851570446838
1,2014,6,14,13,39,1,4.3187475958060775,15.22494668875272
1,2014,6,14,13,39,1,2.9780640983162994,11.86919256943757
1,2014,6,14,13,39,1,3.9345299055168264,14.267506314032419
1,2014,6,14,13,39,1,1.3935487543989844,7.211312954575286
1,2014,6,14,13,39,1,2.6423380957832503,11.28796254999392
1,2014,6,14,13,39,1,2.801500673217708,11.733404208925059
1,2014,6,14,13,39,1,1.2351679383386003,6.8196777042333805
1,2014,6,14,13,39,1,20.80145121258871,31.134188436774874
1,2014,6,14,13,39,1,1.2503125053748874,7.022069158588094
1,2014,6,14,13,39,1,0.025129844240798147,8.206264800053162
1,2014,6,14,13,39,1,0.5787754769860893,4.816169824370313
1,2014,6,14,13,39,1,3.0714096747409654,12.044103484792696
1,2014,6,14,13,39,1,2.466984154473925,11.621884581220732
1,2014,6,14,13,39,1,3.07095648176354,12.044103484792696
1,2014,6,14,13,39,1,9.556859031723848,27.97499819656883
1,2014,6,14,13,39,1,10.971017217528713,29.868121473718627
1,2014,6,14,13,39,1,6.235373500924849,19.53373069299783
1,2014,6,14,13,39,1,2.7925111251528087,11.737369522944972
1,2014,6,14,13,39,1,2.376572192503358,9.787121638622384
1,2014,6,14,13,39,1,1.1575512173513072,6.449905151354727
1,2014,6,14,13,39,1,1.7582907709300926,8.883804096036283
1,2014,6,14,13,39,1,8.3138789858026,23.65707180204411
1,2014,6,14,13,39,1,2.904876948772872,11.785052509603613
1,2014,6,14,13,39,1,1.4188159945948142,7.256881385703538
1,2014,6,14,13,39,1,2.6331911756489648,11.274683514965195
1,2014,6,14,13,39,1,2.6248646620077327,11.274683514965195
1,2014,6,14,13,39,1,0.0,9.940251408845496
1,2014,6,14,13,39,1,2.0570161921586436,9.258002401559429
1,2014,6,14,13,39,1,0.9969425516793542,5.749247451404066
1,2014,6,14,13,39,1,1.3605863798839648,7.35087584174367
1,2014,6,14,13,39,1,0.6109089630690885,4.823934723669665
1,2014,6,14,13,39,1,1.5896421069086102,7.924903804851777
1,2014,6,14,13,39,1,3.1391447408552753,12.396235856362914
1,2014,6,14,13,39,1,1.683040143626185,9.141334742877932
1,2014,6,14,13,39,1,5.715223262110065,18.57326966689035
1,2014,6,14,13,39,1,0.9593563480898333,5.698736534825408
1,2014,6,14,13,39,1,0.3282466644820881,4.634705511292482
1,2014,6,14,13,39,1,1.5026781968276544,7.848294710226925
1,2014,6,14,13,39,1,1.2894481040238965,6.87687309290392
1,2014,6,14,13,39,1,1.376068353594827,7.278642019930029
1,2014,6,14,13,39,1,0.5849741024264289,4.818178747594652
1,2014,6,14,13,39,1,3.375785992708989,13.204738684551018
1,2014,6,14,13,39,1,0.9459914710726953,5.688925519354152
1,2014,6,14,13,39,1,7.175662384560443,20.97567321658831
1,2014,6,14,13,39,1,1.9125691596623624,8.989396976900997
1,2014,6,14,13,39,1,0.6146599335097555,4.833017869427354
1,2014,6,14,13,39,1,2.2201876344920493,9.439608607893485
1,2014,6,14,13,39,1,1.9922486142919755,9.435117601300183
1,2014,6,14,13,39,1,0.8301705839819293,5.489331469796375
1,2014,6,14,13,39,1,1.1368334805742175,6.419089768455612
1,2014,6,14,13,39,1,2.331608108590593,9.587364280959436
1,2014,6,14,13,39,1,2.691109497856389,11.340079863619573
1,2014,6,14,13,39,1,2.3251976547319293,9.578262718459436
1,2014,6,14,13,39,1,2.044379276473983,9.263491290448318
1,2014,6,14,13,39,1,0.9781185701265057,5.709139101376191
1,2014,6,14,13,39,1,2.950328584621474,11.813553179598232
1,2014,6,14,13,39,1,2.2430934662165405,9.433576416251821
1,2011,12,12,9,42,0,1.2024540140829068,5.791355987202246
1,2011,12,12,9,42,0,0.7488528416686049,5.034690103319464
1,2011,12,12,9,42,0,3.98342411905318,11.712492794687657
1,2011,12,12,9,42,0,1.9503931365185136,7.477043792263586
1,2011,12,12,9,42,0,1.9541575973872518,7.483597011555578
1,2013,6,27,0,20,0,7.914353337261676,22.531047980412637
1,2013,6,27,0,20,0,3.4020566242012653,11.804787932758103
1,2009,2,20,13,34,1,2.4890974931101053,8.961052978467336
1,2009,2,20,13,34,1,4.493902375271293,12.294673743053904
1,2009,2,20,13,34,1,1.4153694125598613,6.285158572588601
1,2010,8,22,21,14,1,9.88742179566718,25.165672693051796
1,2010,8,22,21,14,1,6.49373049527983,15.958332965733364
1,2010,8,22,21,14,1,0.6566301751381866,4.5660539087223935
1,2010,8,22,21,14,1,2.734329370853413,8.574857705933672
1,2012,8,6,8,58,0,0.28989675853141256,4.521465246754161
1,2012,8,6,8,58,0,6.034184894436279,16.219201330296315
1,2013,11,4,8,34,0,0.964942879576031,5.696347317124835
1,2013,11,4,8,34,0,2.531922271432918,10.579800501649776
1,2013,11,4,8,34,0,2.3952518700157492,9.540856721339962
1,2011,6,24,20,34,1,2.463494573306333,8.202828334498728
1,2011,6,24,20,34,1,8.721398754306657,23.336727720155757
1,2011,3,28,20,38,1,1.5726480374847793,6.480388226235296
1,2011,3,28,20,38,1,0.28143120207362166,4.482341447846027
1,2011,3,28,20,38,1,2.6327175223698633,8.621776056584975
1,2011,8,14,20,36,1,1.4867725133000023,6.371833756092503
1,2011,8,14,20,36,1,1.9695429010443533,7.40055112303437
1,2011,8,14,20,36,1,8.707827691341736,23.305371094394385
1,2011,8,14,20,36,1,2.088942785523154,7.915972408528925
1,2015,2,21,15,52,1,6.058115617022707,19.290127568540072
1,2015,2,21,15,52,1,2.0390111612263246,9.700427774027737
1,2015,2,21,15,52,1,5.311306793889379,17.54223614979157
1,2015,2,21,15,52,1,2.1254863469760608,9.912223881959557
1,2013,1,29,11,29,0,2.4719596241237203,11.458908409244655
1,2014,9,12,19,3,1,2.1705642863624335,9.543401966756162
1,2013,11,9,18,52,1,1.7616472865853616,8.960690559641426
1,2013,11,9,18,52,1,3.330714238765504,13.199200683131867
1,2013,4,25,16,10,1,20.217781914496943,30.95105396781495
1,2013,4,25,16,10,1,1.3732691568444269,7.262200546445019
1,2013,9,7,14,37,1,1.9928261592820355,9.520406588118348
1,2013,9,7,14,37,1,2.002355900263067,9.328763565267597
1,2013,9,7,14,37,1,0.9156364810587613,5.687584095016144
1,2011,5,21,13,16,1,1.2060956471713054,5.594720710611813
1,2011,5,21,13,16,1,1.2923384356947878,6.20312998933849
1,2011,5,21,13,16,1,2.703864722341207,8.784370279488915
1,2011,11,25,16,36,1,1.3829637782091844,6.620456540102331
1,2011,11,25,16,36,1,3.835541529982312,11.53487233729915
1,2015,1,31,20,54,1,0.9363231186461318,6.284596806264417
1,2010,11,1,23,31,1,2.0943196931565877,8.177032064661635
1,2010,11,1,23,31,1,3.0847270337974178,9.747504163919523
1,2010,11,1,23,31,1,3.3731802313587274,10.265944887472962
1,2011,3,24,15,57,1,0.29938733013284097,4.178786842893869
1,2011,3,24,15,57,1,1.8321319639560931,6.88797868001541
1,2010,5,10,10,37,0,1.2372251724764862,5.787307757473335
1,2010,5,10,10,37,0,0.8637332052837915,4.823224623824554
1,2010,5,10,10,37,0,2.4360856901980266,8.204136975573729
1,2010,5,10,10,37,0,2.8745030010951025,8.85142437070444
1,2012,6,9,16,53,1,1.8757043058647302,7.287486787390667
1,2012,8,22,22,39,1,6.955774342792281,17.89330646082322
1,2012,8,22,22,39,1,1.1641333520432386,5.873009988043697
1,2012,12,23,2,29,0,5.031379211544027,13.214131128647042
1,2012,6,30,15,55,1,4.048249740790079,11.86592415155854
1,2012,6,30,15,55,1,1.7128972013311308,7.2533924461488
1,2012,6,30,15,55,1,4.073157072843125,11.896230592550317
1,2012,6,30,15,55,1,1.4697256712948505,7.010682904734599
1,2011,10,2,23,36,1,5.209152960144369,14.056490847629835
1,2011,10,2,23,36,1,5.860750587415773,15.412365154604762
1,2011,10,2,23,36,1,5.510462519614091,14.251680474763628
1,2011,10,2,23,36,1,0.44211486389271193,4.520047171307268
1,2011,10,2,23,36,1,4.493467468817014,12.225372546547822
1,2011,10,2,23,36,1,0.4755513347113962,4.5776378475157555
1,2011,10,2,23,36,1,4.777630343707102,12.285690790681064
1,2011,10,2,23,36,1,10.86122777856749,25.86845120207595
1,2011,10,2,23,36,1,3.575163856176989,10.897673083415997
1,2011,10,2,23,36,1,1.7729902391937256,6.91504964486466
1,2011,10,2,23,36,1,1.8017316412641717,6.965947401919278
1,2011,10,2,23,36,1,2.4414959559567446,8.240921438396645
1,2011,10,2,23,36,1,1.2214546139596345,6.149223272154451
1,2011,10,2,23,36,1,1.6837366601557062,6.885496738427373
1,2011,10,2,23,36,1,1.186297635042423,6.101856463716354
1,2011,10,2,23,36,1,2.985737901534647,8.93210097710454
1,2011,10,2,23,36,1,2.458542561124519,8.323853353814668
1,2011,10,2,23,36,1,9.206204332953314,23.317970014639275
1,2011,10,2,23,36,1,3.7587932633224854,10.95813043129592
1,2011,10,2,23,36,1,1.609234581460535,6.166270891220861
1,2011,10,2,23,36,1,1.110852583147981,6.100740495639223
1,2011,10,2,23,36,1,3.168748540578041,9.919424072647418
1,2011,10,2,23,36,1,2.810143748439648,8.60779987089079
1,2011,10,2,23,36,1,4.345553668449022,12.164072308924268
1,2011,10,2,23,36,1,3.71214452495165,10.998387680697268
1,2011,10,2,23,36,1,1.9822167210281318,7.784694557530101
1,2011,10,2,23,36,1,1.1060613694157118,6.100740495639223
1,2011,10,2,23,36,1,1.6593500553849252,6.580412119450704
1,2011,10,2,23,36,1,2.7521896663937246,8.630766121125067
1,2011,10,2,23,36,1,5.419224433729419,14.226493585590543
1,2011,10,2,23,36,1,3.534016002134587,10.787290638818329
1,2011,10,2,23,36,1,9.857786901761505,24.99005500780516
1,2011,10,2,23,36,1,22.34441932248484,27.121984702046802
1,2011,10,2,23,36,1,2.513194158744783,8.301248176916344
1,2011,10,2,23,36,1,2.8135568320986737,8.611050487589084
1,2011,10,2,23,36,1,8.78930309248455,23.287541492942623
1,2011,10,2,23,36,1,8.201700356827152,20.839997073967293
1,2011,10,2,23,36,1,3.189200406389095,9.928760711642422
1,2011,10,2,23,36,1,7.0727366941344485,18.50342310777593
1,2011,10,2,23,36,1,7.544345926811515,18.957303261026826
1,2011,10,2,23,36,1,2.5244948522715145,8.308886357825887
1,2011,10,2,23,36,1,6.198044985808838,16.506858866391312
1,2011,10,2,23,36,1,3.2081767337814098,9.945738168582647
1,2011,10,2,23,36,1,8.418713252351537,21.140449530769118
1,2011,10,2,23,36,1,3.077886668112098,9.803206496105123
1,2011,10,2,23,36,1,4.837797053222652,12.287484240587316
1,2011,10,2,23,36,1,13.61632335146051,27.121984702046802
1,2011,10,2,23,36,1,5.100536602733961,12.609549127761515
1,2011,10,2,23,36,1,6.868540667411685,18.22175818126198
1,2011,10,2,23,36,1,2.045203169412103,8.080974784146877
1,2011,10,2,23,36,1,6.226381046933386,16.610905703324455
1,2011,10,2,23,36,1,8.506835875032154,22.30947479874349
1,2011,10,2,23,36,1,19.98962540389344,27.121984702046802
1,2011,10,2,23,36,1,2.937042612079461,8.71185833819496
1,2011,10,2,23,36,1,0.302876468558797,4.502206833424918
1,2011,10,2,23,36,1,0.7204714942548462,5.193117344183713
1,2013,3,21,12,47,1,3.311640872125203,12.81255605764495
1,2013,3,21,12,47,1,2.5038493130918074,10.539432719378434
1,2013,3,21,12,47,1,3.433699043125185,12.965167076634946
1,2013,3,21,12,47,1,1.3811797852851306,7.169208673294683
1,2013,3,21,12,47,1,1.4338041742770953,7.373519364880916
1,2013,6,7,3,2,0,6.013409444472295,18.60517504110136
1,2013,6,7,3,2,0,1.7647018488089803,7.8146084884553355
1,2010,9,5,22,31,1,0.0,10.752486681593366
1,2013,7,12,23,33,1,2.3403551211800493,8.700118477560235
1,2009,12,3,2,32,0,8.321765550584093,21.014805448638608
1,2009,10,15,3,50,0,1.2448709618331788,5.445803946509949
1,2011,9,25,22,36,1,8.809387631456,23.28777912551232
1,2011,9,25,22,36,1,3.556969249936093,10.60682426153461
1,2015,6,8,20,2,1,2.571324622713201,10.388493962630161
1,2014,7,16,8,3,0,2.789328301207355,11.70275837418503
1,2014,7,16,8,3,0,3.859117216858431,14.306827962867914
1,2011,12,15,13,14,1,2.3654332493107875,8.52487974877484
1,2011,12,15,13,14,1,0.9161008979748252,5.580834983469702
1,2011,10,11,22,13,1,6.0577630140110355,16.419976780373815
1,2011,10,11,22,13,1,2.892574085355435,8.619378240611715
1,2011,10,11,22,13,1,2.149310136379529,7.948841821386213
1,2013,9,14,16,53,1,2.5195626189767797,10.45016087487188
1,2013,9,14,16,53,1,2.6969489602275436,10.82985784937059
1,2014,2,6,9,9,0,0.9620289390947129,5.578827559445982
1,2014,2,6,9,9,0,1.0643660644956332,6.470223667592559
1,2014,2,6,9,9,0,0.764465472037331,5.141371913703907
1,2009,6,10,16,55,1,11.738340214622811,27.674135390037247
1,2009,6,10,16,55,1,0.7614927126197384,4.888870528598841
1,2009,6,10,16,55,1,2.174760819351656,8.08751292836969
1,2009,6,10,16,55,1,19.69466144900148,27.975145762249486
1,2009,6,10,16,55,1,3.5511453738410177,10.819935046771151
1,2009,6,10,16,55,1,12.84142987295237,27.975145762249486
1,2009,6,10,16,55,1,1.846079468543333,7.18132699261575
1,2009,6,10,16,55,1,0.20484142683473944,5.653582865648054
1,2009,6,10,16,55,1,2.7548308476561956,8.972082841835585
1,2009,6,10,16,55,1,3.1913025396055175,9.95542943673888
1,2009,6,10,16,55,1,1.5797355824148864,6.509878874053084
1,2009,6,10,16,55,1,0.27436836112315305,4.509421584481552
1,2009,6,10,16,55,1,0.6214484785404534,4.4238790910690415
1,2009,6,10,16,55,1,1.7526219446422406,7.178390679018641
1,2009,6,10,16,55,1,3.0137881149649917,9.24858325973647
1,2009,6,10,16,55,1,0.9044791020445812,5.145003102197159
1,2009,6,10,16,55,1,2.1106798706326892,8.10463580796266
1,2009,6,10,16,55,1,0.9288881944992787,5.139016381687093
1,2009,6,10,16,55,1,1.767464460351996,7.182221852086061
1,2009,6,10,16,55,1,2.8931267559616156,8.91932731170832
1,2009,6,10,16,55,1,0.0,8.949734112740709
1,2009,6,10,16,55,1,4.111702651526483,11.734351213483855
1,2009,6,10,16,55,1,1.255207510494266,6.2107974920055025
1,2009,6,10,16,55,1,0.14138326617295502,6.983998428549965
1,2009,6,10,16,55,1,1.8679070045457304,7.374840994859573
1,2009,6,10,16,55,1,2.2264365417845786,8.05825253844229
1,2009,6,10,16,55,1,3.0967038102787154,10.168158100234507
1,2009,6,10,16,55,1,3.7784387134971444,11.056941863160024
1,2009,6,10,16,55,1,2.4093915382652464,8.150540563576657
1,2009,6,10,16,55,1,2.028211374295436,7.339948020646465
1,2009,6,10,16,55,1,0.7567642512198853,4.915839382543533
1,2009,6,10,16,55,1,15.196045470107412,27.975145762249486
1,2009,6,10,16,55,1,2.857356938560504,8.932602621470762
1,2009,6,10,16,55,1,9.960479091056076,26.10099031628741
1,2009,6,10,16,55,1,1.8402800711000125,7.182263482378615
1,2009,6,10,16,55,1,1.1294083220706548,5.455266965755953
1,2009,6,10,16,55,1,1.3482605503493865,6.193530056563865
1,2009,6,10,16,55,1,1.407152032703314,6.43169423120692
1,2009,6,10,16,55,1,4.732241743465227,12.447718232666627
1,2009,6,10,16,55,1,1.1948427442222114,5.46277396221662
1,2009,6,10,16,55,1,9.33372714583477,24.184337857401598
1,2009,6,10,16,55,1,1.809013283327861,7.242670339844338
1,2009,6,10,16,55,1,2.278960985199012,8.070858242545638
1,2009,6,10,16,55,1,6.396507480814013,15.841571349652268
1,2009,6,10,16,55,1,3.3723154892165037,10.551870507916316
1,2009,6,10,16,55,1,1.9998394688885346,7.360242413614883
1,2009,6,10,16,55,1,3.718212291978156,11.095683969510153
1,2009,6,10,16,55,1,1.0308609866386995,6.017492523226429
1,2009,6,10,16,55,1,0.9108621559378935,5.138064813694054
1,2009,6,10,16,55,1,0.8720477670266603,5.039220712639459
1,2009,6,10,16,55,1,0.2955278794933001,4.216548246741229
1,2009,6,10,16,55,1,2.3463801025820583,8.226488983003765
1,2009,6,10,16,55,1,2.686100370864645,8.88751945948193
1,2009,6,10,16,55,1,8.223768885920288,20.853263646261084
1,2009,6,10,16,55,1,0.0014857704339081683,10.5053713012678
1,2009,6,10,16,55,1,4.3888946379873355,12.107240482165846
1,2009,6,10,16,55,1,0.7657961411346734,4.85652913874739
1,2009,6,10,16,55,1,2.0889120113083424,8.11112226563626
1,2009,6,10,16,55,1,8.755945959091292,23.85835005022726
1,2009,6,10,16,55,1,0.8541345575807846,4.94483525607263
1,2009,6,10,16,55,1,6.176456271345092,15.24680172411506
1,2009,6,10,16,55,1,7.447039923204774,18.318402885611405
1,2009,6,10,16,55,1,0.4294854850644741,4.24508368808564
1,2009,6,10,16,55,1,1.0639431740220517,5.672852733451683
1,2009,6,10,16,55,1,1.5730462473718425,6.5061775189033275
1,2009,6,10,16,55,1,1.0840611880648041,5.615227543846117
1,2009,6,10,16,55,1,3.7049703938574883,11.156842256368256
1,2009,6,10,16,55,1,3.687871059257896,11.193420011044632
1,2009,6,10,16,55,1,1.2170504433082923,5.54152691278258
1,2009,6,10,16,55,1,3.225749897033234,9.9858162437701
1,2009,6,10,16,55,1,2.361794591426536,8.220959068473853
1,2009,6,10,16,55,1,4.427215046342753,12.140906806247102
1,2009,6,10,16,55,1,3.9186885998989993,11.044627687797426
1,2009,6,10,16,55,1,1.5398000798336662,6.49113621098458
1,2009,6,10,16,55,1,3.917504563608138,11.044627687797426
1,2009,6,10,16,55,1,0.9305347115819618,5.139016381687093
1,2009,6,10,16,55,1,0.6786291952236323,4.788518209122919
1,2009,6,10,16,55,1,0.6485252756941614,4.371789793963444
1,2009,6,10,16,55,1,1.9423979021697855,7.355722228536533
1,2009,6,10,16,55,1,1.2606714629713054,6.685404292357345
1,2009,6,10,16,55,1,1.4582511705757168,6.484299806092271
1,2009,6,10,16,55,1,1.6946323071810347,7.200842006595287
1,2009,6,10,16,55,1,1.1158315382384016,5.458472901686902
1,2009,6,10,16,55,1,1.6923822915489415,7.200842006595287
1,2009,6,10,16,55,1,1.8192493613640988,7.239077713354178
1,2009,6,10,16,55,1,2.378682362498236,8.189202368289406
1,2009,6,10,16,55,1,1.228096239936475,5.542052379066921
1,2009,6,10,16,55,1,2.0047454421922875,7.343135764834398
1,2009,6,10,16,55,1,1.0447350798267647,5.472376217654522
1,2009,6,10,16,55,1,1.6638233390643098,7.013445020167429
1,2009,6,10,16,55,1,7.039544115037802,17.290743056617
1,2009,6,10,16,55,1,1.3546820221850275,6.19396806750648
1,2009,6,10,16,55,1,2.0366512022054866,7.466702734848062
1,2009,6,10,16,55,1,3.3375359071938493,9.938581004389107
1,2009,6,10,16,55,1,2.2018410544426508,8.05825253844229
1,2009,6,10,16,55,1,1.8778906435519074,7.456326738325441
1,2009,6,10,16,55,1,3.064915521973462,9.991640140453613
1,2009,6,10,16,55,1,1.0831300264379657,5.621220569533984
1,2009,6,10,16,55,1,5.912268127889743,14.971843842240366
1,2009,6,10,16,55,1,1.7240844362839354,7.1285093816253
1,2009,6,10,16,55,1,6.9390568835447315,17.140876365187207
1,2009,6,10,16,55,1,2.31891072511761,8.131279018714194
1,2013,6,26,11,19,0,0.586823461540033,4.806168795927277
1,2014,9,5,10,2,0,0.5384649034749706,5.154143147796649
1,2014,9,5,10,2,0,1.6709344318249857,9.46043505472051
1,2014,9,5,10,2,0,9.40393881223675,26.528136062670566
1,2014,9,5,10,2,0,1.8696449024453263,9.294642027219101
1,2012,9,19,12,31,1,2.1493158310331513,8.58825631239475
1,2012,9,19,12,31,1,1.2571264031527054,6.7535215323789055
1,2009,3,22,4,31,0,7.864121847918885,19.842766478470068
1,2009,8,27,2,31,0,9.515085793862012,22.81690157403344
1,2009,5,2,20,11,1,3.5020857455557577,10.17593401255827
1,2009,5,2,20,11,1,2.714271588775601,8.846388268692237
1,2011,2,20,2,31,0,2.2321348961871146,7.37994292382381
1,2011,2,20,2,31,0,9.604276974780682,23.286965679998524
1,2011,6,24,12,3,1,1.0874774251742088,5.809486325308163
1,2011,6,24,12,3,1,4.201182447361244,11.887286618986842
1,2011,6,24,12,3,1,3.9573515815384237,11.278123965703765
1,2011,6,24,12,3,1,1.2156161000906793,5.718194581342477
1,2011,6,24,12,3,1,0.0,8.674807289968783
1,2011,6,24,12,3,1,2.2379636341950797,8.613613896537625
1,2011,6,24,12,3,1,4.308222969116277,12.328693911817794
1,2011,6,24,12,3,1,0.7082507020538785,4.991300933167208
1,2011,6,24,12,3,1,1.1704866443741404,5.624668613076516
1,2011,6,24,12,3,1,0.976496129749146,5.7713659324479405
1,2011,6,24,12,3,1,0.0,8.674807289968783
1,2011,6,24,12,3,1,1.804024768493243,6.8526376739367
1,2011,6,24,12,3,1,6.462100846723196,15.968103388983511
1,2011,6,24,12,3,1,0.6584765077040543,4.9780511244785055
1,2011,6,24,12,3,1,0.4379443959780813,4.778759399839817
1,2011,6,24,12,3,1,0.40641741557041106,4.739791505050648
1,2011,6,24,12,3,1,1.780154273769416,6.834531788989088
1,2011,6,24,12,3,1,1.4972047156327601,6.478898162570937
1,2011,6,24,12,3,1,1.3489232458337168,6.2145494645626975
1,2011,6,24,12,3,1,1.8909792394085783,6.863279766108988
1,2011,6,24,12,3,1,3.6896717636192053,11.247711135132962
1,2011,6,24,12,3,1,0.0,8.674807289968783
1,2011,6,24,12,3,1,3.8948983544189306,11.130797235131201
1,2011,6,24,12,3,1,2.795949861418871,8.8023920195759
1,2011,6,24,12,3,1,1.1757183702597183,5.624668613076516
1,2011,6,24,12,3,1,1.9704139943595298,7.243267037203968
1,2011,6,24,12,3,1,1.370783870953875,6.363755556394159
1,2011,6,24,12,3,1,1.6541222427351525,6.835110004844922
