passenger_count,year,month,day,hour,minute,shift,total_distance,fare_amount_predicted
1,2014,6,14,13,39,1,3.375785992708989,13.177043856746128
1,2014,6,14,13,39,1,0.9459914710726953,5.640601503684267
1,2014,6,14,13,39,1,7.175662384560443,21.192263049214034
1,2014,6,14,13,39,1,1.9125691596623624,8.935742941988984
1,2014,6,14,13,39,1,0.6146599335097555,4.848942858597276
1,2014,6,14,13,39,1,2.2201876344920493,9.457697998809564
1,2014,6,14,13,39,1,1.9922486142919755,9.287688177890676
1,2014,6,14,13,39,1,0.8301705839819293,5.47256059827179
1,2014,6,14,13,39,1,1.1368334805742175,6.4935550632464185
1,2014,6,14,13,39,1,2.331608108590593,9.649308931721034
1,2014,6,14,13,39,1,2.691109497856389,11.392426501490998
1,2014,6,14,13,39,1,2.3251976547319293,9.644961193317116
1,2014,6,14,13,39,1,2.044379276473983,9.222703109657335
1,2014,6,14,13,39,1,0.9781185701265057,5.691648863267161
1,2014,6,14,13,39,1,2.950328584621474,11.879249228290963
1,2014,6,14,13,39,1,2.2430934662165405,9.456880606933103
1,2011,12,12,9,42,0,1.2024540140829068,5.800051428473202
1,2011,12,12,9,42,0,0.7488528416686049,5.028533240548364
1,2011,12,12,9,42,0,3.98342411905318,11.63279683859089
1,2011,12,12,9,42,0,1.9503931365185136,7.496808232321943
1,2011,12,12,9,42,0,1.9541575973872518,7.5001642251663085
1,2013,6,27,0,20,0,7.914353337261676,22.51904519232087
1,2013,6,27,0,20,0,3.4020566242012653,11.868404212219218
1,2009,2,20,13,34,1,2.4890974931101053,8.929960301840103
1,2009,2,20,13,34,1,4.493902375271293,12.348296683724639
1,2009,2,20,13,34,1,1.4153694125598613,6.328856704143036
1,2010,8,22,21,14,1,9.88742179566718,25.153063951724636
1,2010,8,22,21,14,1,6.49373049527983,15.809861325792223
1,2010,8,22,21,14,1,0.6566301751381866,4.5430444077248415
1,2010,8,22,21,14,1,2.734329370853413,8.506296458716744
1,2012,8,6,8,58,0,0.28989675853141256,4.468875313704403
1,2012,8,6,8,58,0,6.034184894436279,16.40342705280105
1,2013,11,4,8,34,0,0.964942879576031,5.682607789747689
1,2013,11,4,8,34,0,2.531922271432918,10.592919444309343
1,2013,11,4,8,34,0,2.3952518700157492,9.531648672773047
1,2011,6,24,20,34,1,2.463494573306333,8.235685217237155
1,2011,6,24,20,34,1,8.721398754306657,23.571365075570043
1,2011,3,28,20,38,1,1.5726480374847793,6.483142151968254
1,2011,3,28,20,38,1,0.28143120207362166,4.322893594154141
1,2011,3,28,20,38,1,2.6327175223698633,8.542145104957084
1,2011,8,14,20,36,1,1.4867725133000023,6.321002986024284
1,2011,8,14,20,36,1,1.9695429010443533,7.396630328033131
1,2011,8,14,20,36,1,8.707827691341736,23.440352136284105
1,2011,8,14,20,36,1,2.088942785523154,7.938898636625224
1,2015,2,21,15,52,1,6.058115617022707,19.121141442793114
1,2015,2,21,15,52,1,2.0390111612263246,9.725019456790749
1,2015,2,21,15,52,1,5.311306793889379,17.536701615925423
1,2015,2,21,15,52,1,2.1254863469760608,10.006620643785597
1,2013,1,29,11,29,0,2.4719596241237203,11.409127613981013
1,2014,9,12,19,3,1,2.1705642863624335,9.576542168431759
1,2013,11,9,18,52,1,1.7616472865853616,8.983081571181682
1,2013,11,9,18,52,1,3.330714238765504,13.313472103918926
1,2013,4,25,16,10,1,20.217781914496943,31.13291029079899
1,2013,4,25,16,10,1,1.3732691568444269,7.212914090235821
1,2013,9,7,14,37,1,1.9928261592820355,9.354446144623493
1,2013,9,7,14,37,1,2.002355900263067,9.270001933710523
1,2013,9,7,14,37,1,0.9156364810587613,5.650131989176589
1,2011,5,21,13,16,1,1.2060956471713054,5.560145310849416
1,2011,5,21,13,16,1,1.2923384356947878,6.20596578642969
1,2011,5,21,13,16,1,2.703864722341207,8.752152528873987
1,2011,11,25,16,36,1,1.3829637782091844,6.571162065223831
1,2011,11,25,16,36,1,3.835541529982312,11.57340116002546
1,2015,1,31,20,54,1,0.9363231186461318,6.19721940727619
1,2010,11,1,23,31,1,2.0943196931565877,8.201453336019231
1,2010,11,1,23,31,1,3.0847270337974178,9.636135361227561
1,2010,11,1,23,31,1,3.3731802313587274,10.134378418743333
1,2011,3,24,15,57,1,0.29938733013284097,4.1459144403736445
1,2011,3,24,15,57,1,1.8321319639560931,6.946734898089802
1,2010,5,10,10,37,0,1.2372251724764862,5.785641159766337
1,2010,5,10,10,37,0,0.8637332052837915,4.811100617271282
1,2010,5,10,10,37,0,2.4360856901980266,8.10749881135429
1,2010,5,10,10,37,0,2.8745030010951025,8.788510431574633
1,2012,6,9,16,53,1,1.8757043058647302,7.241397862516027
1,2012,8,22,22,39,1,6.955774342792281,18.066035834481667
1,2012,8,22,22,39,1,1.1641333520432386,5.87685538652296
1,2012,12,23,2,29,0,5.031379211544027,13.197613306150936
1,2012,6,30,15,55,1,4.048249740790079,11.778925025663922
1,2012,6,30,15,55,1,1.7128972013311308,7.245806241770679
1,2012,6,30,15,55,1,4.073157072843125,11.885905512070535
1,2012,6,30,15,55,1,1.4697256712948505,7.025797003662424
1,2011,10,2,23,36,1,5.209152960144369,14.002194001721834
1,2011,10,2,23,36,1,5.860750587415773,15.547132484154478
1,2011,10,2,23,36,1,5.510462519614091,14.251011522638779
1,2011,10,2,23,36,1,0.44211486389271193,4.535588142464832
1,2011,10,2,23,36,1,4.493467468817014,12.211740596669244
1,2011,10,2,23,36,1,0.4755513347113962,4.602524982839401
1,2011,10,2,23,36,1,4.777630343707102,12.315403970245884
1,2011,10,2,23,36,1,10.86122777856749,25.48419121935439
1,2011,10,2,23,36,1,3.575163856176989,10.737468043934806
1,2011,10,2,23,36,1,1.7729902391937256,6.925142443651766
1,2011,10,2,23,36,1,1.8017316412641717,7.00526068862334
1,2011,10,2,23,36,1,2.4414959559567446,8.259534721416614
1,2011,10,2,23,36,1,1.2214546139596345,6.096891911945212
1,2011,10,2,23,36,1,1.6837366601557062,6.868899839331471
1,2011,10,2,23,36,1,1.186297635042423,6.077464530252209
1,2011,10,2,23,36,1,2.985737901534647,8.960058631677152
1,2011,10,2,23,36,1,2.458542561124519,8.332467688102518
1,2011,10,2,23,36,1,9.206204332953314,23.39790362263967
1,2011,10,2,23,36,1,3.7587932633224854,10.905936611507423
1,2011,10,2,23,36,1,1.609234581460535,6.16730597555788
1,2011,10,2,23,36,1,1.110852583147981,6.063949384531784
1,2011,10,2,23,36,1,3.168748540578041,9.766413366469617
1,2011,10,2,23,36,1,2.810143748439648,8.619704575363734
1,2011,10,2,23,36,1,4.345553668449022,12.172018932537583
1,2011,10,2,23,36,1,3.71214452495165,10.955936184327804
1,2011,10,2,23,36,1,1.9822167210281318,7.7158756283537775
1,2011,10,2,23,36,1,1.1060613694157118,6.065074827365923
1,2011,10,2,23,36,1,1.6593500553849252,6.576803419318185
1,2011,10,2,23,36,1,2.7521896663937246,8.638203208238446
1,2011,10,2,23,36,1,5.419224433729419,14.22018536995728
1,2011,10,2,23,36,1,3.534016002134587,10.59327885433674
1,2011,10,2,23,36,1,9.857786901761505,24.684571098454484
1,2011,10,2,23,36,1,22.34441932248484,26.940402236990707
1,2011,10,2,23,36,1,2.513194158744783,8.333054322072229
1,2011,10,2,23,36,1,2.8135568320986737,8.623228739826963
1,2011,10,2,23,36,1,8.78930309248455,23.39392619867227
1,2011,10,2,23,36,1,8.201700356827152,20.753497198981407
1,2011,10,2,23,36,1,3.189200406389095,9.836396317918512
1,2011,10,2,23,36,1,7.0727366941344485,18.746180881493398
1,2011,10,2,23,36,1,7.544345926811515,19.0903771006902
1,2011,10,2,23,36,1,2.5244948522715145,8.333054322072229
1,2011,10,2,23,36,1,6.198044985808838,16.359824699292567
1,2011,10,2,23,36,1,3.2081767337814098,9.82960586946483
1,2011,10,2,23,36,1,8.418713252351537,21.25951189292246
1,2011,10,2,23,36,1,3.077886668112098,9.77026300308051
1,2011,10,2,23,36,1,4.837797053222652,12.315403970245884
1,2011,10,2,23,36,1,13.61632335146051,26.940402236990707
1,2011,10,2,23,36,1,5.100536602733961,12.713087237357735
1,2011,10,2,23,36,1,6.868540667411685,18.460347902643317
1,2011,10,2,23,36,1,2.045203169412103,8.007980907023654
1,2011,10,2,23,36,1,6.226381046933386,16.446038682804186
1,2011,10,2,23,36,1,8.506835875032154,22.616921139036954
1,2011,10,2,23,36,1,19.98962540389344,26.940402236990707
1,2011,10,2,23,36,1,2.937042612079461,8.770810899750394
1,2011,10,2,23,36,1,0.302876468558797,4.509220973445932
1,2011,10,2,23,36,1,0.7204714942548462,5.174783636103766
1,2013,3,21,12,47,1,3.311640872125203,12.86525679819459
1,2013,3,21,12,47,1,2.5038493130918074,10.6714163707832
1,2013,3,21,12,47,1,3.433699043125185,13.041003294285844
1,2013,3,21,12,47,1,1.3811797852851306,7.055528842322311
1,2013,3,21,12,47,1,1.4338041742770953,7.183620628872247
1,2013,6,7,3,2,0,6.013409444472295,18.465686867252575
1,2013,6,7,3,2,0,1.7647018488089803,7.778728110846673
1,2010,9,5,22,31,1,0.0,10.70043462877985
1,2013,7,12,23,33,1,2.3403551211800493,8.78128037492259
1,2009,12,3,2,32,0,8.321765550584093,20.95852873348088
1,2009,10,15,3,50,0,1.2448709618331788,5.499164251311478
1,2011,9,25,22,36,1,8.809387631456,23.45127072571688
1,2011,9,25,22,36,1,3.556969249936093,10.735686906023325
1,2015,6,8,20,2,1,2.571324622713201,10.27893068309445
1,2014,7,16,8,3,0,2.789328301207355,11.676096228229365
1,2014,7,16,8,3,0,3.859117216858431,14.3225595496333
1,2011,12,15,13,14,1,2.3654332493107875,8.542125095632938
1,2011,12,15,13,14,1,0.9161008979748252,5.573207366340328
1,2011,10,11,22,13,1,6.0577630140110355,16.303534926296745
1,2011,10,11,22,13,1,2.892574085355435,8.67502210808225
1,2011,10,11,22,13,1,2.149310136379529,7.984382520605876
1,2013,9,14,16,53,1,2.5195626189767797,10.574116466338829
1,2013,9,14,16,53,1,2.6969489602275436,10.907008983942285
1,2014,2,6,9,9,0,0.9620289390947129,5.58473951984878
1,2014,2,6,9,9,0,1.0643660644956332,6.431451415077416
1,2014,2,6,9,9,0,0.764465472037331,5.139920388248046
1,2009,6,10,16,55,1,11.738340214622811,27.703999755457474
1,2009,6,10,16,55,1,0.7614927126197384,4.886084061453178
1,2009,6,10,16,55,1,2.174760819351656,8.086493868891415
1,2009,6,10,16,55,1,19.69466144900148,27.939369500807715
1,2009,6,10,16,55,1,3.5511453738410177,10.87811798013393
1,2009,6,10,16,55,1,12.84142987295237,27.939369500807715
1,2009,6,10,16,55,1,1.846079468543333,7.154766787378551
1,2009,6,10,16,55,1,0.20484142683473944,5.5362542800662276
1,2009,6,10,16,55,1,2.7548308476561956,8.994916715395888
1,2009,6,10,16,55,1,3.1913025396055175,9.985860891634498
1,2009,6,10,16,55,1,1.5797355824148864,6.524149553895101
1,2009,6,10,16,55,1,0.27436836112315305,4.30555650793438
1,2009,6,10,16,55,1,0.6214484785404534,4.441368164995521
1,2009,6,10,16,55,1,1.7526219446422406,7.133436519833983
1,2009,6,10,16,55,1,3.0137881149649917,9.326901199878575
1,2009,6,10,16,55,1,0.9044791020445812,5.119581354636438
1,2009,6,10,16,55,1,2.1106798706326892,8.123707379256407
1,2009,6,10,16,55,1,0.9288881944992787,5.111874335775015
1,2009,6,10,16,55,1,1.767464460351996,7.144078920383225
1,2009,6,10,16,55,1,2.8931267559616156,8.923548255864999
1,2009,6,10,16,55,1,0.0,8.852345192435056
1,2009,6,10,16,55,1,4.111702651526483,11.797647102581239
1,2009,6,10,16,55,1,1.255207510494266,6.325857870806159
1,2009,6,10,16,55,1,0.14138326617295502,6.9458368716238175
1,2009,6,10,16,55,1,1.8679070045457304,7.326499232060819
1,2009,6,10,16,55,1,2.2264365417845786,8.065327733739588
1,2009,6,10,16,55,1,3.0967038102787154,10.15477080898407
1,2009,6,10,16,55,1,3.7784387134971444,11.051791454037632
1,2009,6,10,16,55,1,2.4093915382652464,8.188337839553986
1,2009,6,10,16,55,1,2.028211374295436,7.346411856892501
1,2009,6,10,16,55,1,0.7567642512198853,4.908032042848405
1,2009,6,10,16,55,1,15.196045470107412,27.939369500807715
1,2009,6,10,16,55,1,2.857356938560504,8.934989835391637
1,2009,6,10,16,55,1,9.960479091056076,26.005630293750208
1,2009,6,10,16,55,1,1.8402800711000125,7.154766787378551
1,2009,6,10,16,55,1,1.1294083220706548,5.427743964893716
1,2009,6,10,16,55,1,1.3482605503493865,6.213819874472602
1,2009,6,10,16,55,1,1.407152032703314,6.447401663004369
1,2009,6,10,16,55,1,4.732241743465227,12.481772013264374
1,2009,6,10,16,55,1,1.1948427442222114,5.437507884612028
1,2009,6,10,16,55,1,9.33372714583477,24.3299428542252
1,2009,6,10,16,55,1,1.809013283327861,7.215112014494765
1,2009,6,10,16,55,1,2.278960985199012,8.065260085731637
1,2009,6,10,16,55,1,6.396507480814013,15.72267470888518
1,2009,6,10,16,55,1,3.3723154892165037,10.485139991728575
1,2009,6,10,16,55,1,1.9998394688885346,7.360485386304266
1,2009,6,10,16,55,1,3.718212291978156,11.13106458448568
1,2009,6,10,16,55,1,1.0308609866386995,5.882055587837928
1,2009,6,10,16,55,1,0.9108621559378935,5.113114513256002
1,2009,6,10,16,55,1,0.8720477670266603,5.059584925160575
1,2009,6,10,16,55,1,0.2955278794933001,4.217213048430502
1,2009,6,10,16,55,1,2.3463801025820583,8.273231233336855
1,2009,6,10,16,55,1,2.686100370864645,8.867010239898331
1,2009,6,10,16,55,1,8.223768885920288,20.616340580786396
1,2009,6,10,16,55,1,0.0014857704339081683,10.264514186373916
1,2009,6,10,16,55,1,4.3888946379873355,12.178850228946102
1,2009,6,10,16,55,1,0.7657961411346734,4.861467124915652
1,2009,6,10,16,55,1,2.0889120113083424,8.129058632102767
1,2009,6,10,16,55,1,8.755945959091292,24.08210327155223
1,2009,6,10,16,55,1,0.8541345575807846,4.9303005632473464
1,2009,6,10,16,55,1,6.176456271345092,15.32216913816818
1,2009,6,10,16,55,1,7.447039923204774,18.345629250826928
1,2009,6,10,16,55,1,0.4294854850644741,4.220714247136471
1,2009,6,10,16,55,1,1.0639431740220517,5.730249896695323
1,2009,6,10,16,55,1,1.5730462473718425,6.526875158663231
1,2009,6,10,16,55,1,1.0840611880648041,5.669477010346655
1,2009,6,10,16,55,1,3.7049703938574883,11.165066019811253
1,2009,6,10,16,55,1,3.687871059257896,11.207669045174935
1,2009,6,10,16,55,1,1.2170504433082923,5.517673210673893
1,2009,6,10,16,55,1,3.225749897033234,9.97425529856882
1,2009,6,10,16,55,1,2.361794591426536,8.274539712430641
1,2009,6,10,16,55,1,4.427215046342753,12.245071012914583
1,2009,6,10,16,55,1,3.9186885998989993,11.047867589518086
1,2009,6,10,16,55,1,1.5398000798336662,6.467963783425029
1,2009,6,10,16,55,1,3.917504563608138,11.047867589518086
1,2009,6,10,16,55,1,0.9305347115819618,5.111874335775015
1,2009,6,10,16,55,1,0.6786291952236323,4.825014807622059
1,2009,6,10,16,55,1,0.6485252756941614,4.344160598990564
1,2009,6,10,16,55,1,1.9423979021697855,7.361906893640905
1,2009,6,10,16,55,1,1.2606714629713054,6.76989366782915
1,2009,6,10,16,55,1,1.4582511705757168,6.491834464369729
1,2009,6,10,16,55,1,1.6946323071810347,7.189991928497722
1,2009,6,10,16,55,1,1.1158315382384016,5.429868456238594
1,2009,6,10,16,55,1,1.6923822915489415,7.181815457909487
1,2009,6,10,16,55,1,1.8192493613640988,7.212544065370501
1,2009,6,10,16,55,1,2.378682362498236,8.224533773176935
1,2009,6,10,16,55,1,1.228096239936475,5.530371449910844
1,2009,6,10,16,55,1,2.0047454421922875,7.346411856892501
1,2009,6,10,16,55,1,1.0447350798267647,5.4387109466106605
1,2009,6,10,16,55,1,1.6638233390643098,6.967550915729291
1,2009,6,10,16,55,1,7.039544115037802,17.42454527754923
1,2009,6,10,16,55,1,1.3546820221850275,6.239270173003839
1,2009,6,10,16,55,1,2.0366512022054866,7.508562307791869
1,2009,6,10,16,55,1,3.3375359071938493,9.928473414825966
1,2009,6,10,16,55,1,2.2018410544426508,8.072418512404353
1,2009,6,10,16,55,1,1.8778906435519074,7.465951229715499
1,2009,6,10,16,55,1,3.064915521973462,9.986529296795364
1,2009,6,10,16,55,1,1.0831300264379657,5.69010601139737
1,2009,6,10,16,55,1,5.912268127889743,15.006388231784303
1,2009,6,10,16,55,1,1.7240844362839354,7.095283817113039
1,2009,6,10,16,55,1,6.9390568835447315,17.285320899679753
1,2009,6,10,16,55,1,2.31891072511761,8.132733205663843
1,2013,6,26,11,19,0,0.586823461540033,4.782280786925569
1,2014,9,5,10,2,0,0.5384649034749706,5.126141224323098
1,2014,9,5,10,2,0,1.6709344318249857,9.371913767029762
1,2014,9,5,10,2,0,9.40393881223675,26.91193769202025
1,2014,9,5,10,2,0,1.8696449024453263,9.148646644923614
1,2012,9,19,12,31,1,2.1493158310331513,8.645090124600387
1,2012,9,19,12,31,1,1.2571264031527054,6.8033704135501125
1,2009,3,22,4,31,0,7.864121847918885,19.62957352168948
1,2009,8,27,2,31,0,9.515085793862012,22.823533000408577
1,2009,5,2,20,11,1,3.5020857455557577,10.25004517944451
1,2009,5,2,20,11,1,2.714271588775601,8.768472884803689
1,2011,2,20,2,31,0,2.2321348961871146,7.433393419456318
1,2011,2,20,2,31,0,9.604276974780682,23.04772422248554
1,2011,6,24,12,3,1,1.0874774251742088,5.9059754789814125
1,2011,6,24,12,3,1,4.201182447361244,11.935381920171423
1,2011,6,24,12,3,1,3.9573515815384237,11.408517980337631
1,2011,6,24,12,3,1,1.2156161000906793,5.714843439187796
1,2011,6,24,12,3,1,0.0,8.97440098794934
1,2011,6,24,12,3,1,2.2379636341950797,8.536907486977004
1,2011,6,24,12,3,1,4.308222969116277,12.30767629558524
1,2011,6,24,12,3,1,0.7082507020538785,4.975031881358154
1,2011,6,24,12,3,1,1.1704866443741404,5.641432448020984
1,2011,6,24,12,3,1,0.976496129749146,5.76880922515832
1,2011,6,24,12,3,1,0.0,8.97440098794934
1,2011,6,24,12,3,1,1.804024768493243,6.846424983188101
1,2011,6,24,12,3,1,6.462100846723196,15.793081915066344
1,2011,6,24,12,3,1,0.6584765077040543,4.887137927737395
1,2011,6,24,12,3,1,0.4379443959780813,4.641343343527072
1,2011,6,24,12,3,1,0.40641741557041106,4.599991619413197
1,2011,6,24,12,3,1,1.780154273769416,6.8480115068661025
1,2011,6,24,12,3,1,1.4972047156327601,6.488750776444279
1,2011,6,24,12,3,1,1.3489232458337168,6.199830319871779
1,2011,6,24,12,3,1,1.8909792394085783,6.912068901154925
1,2011,6,24,12,3,1,3.6896717636192053,11.275774064145429
1,2011,6,24,12,3,1,0.0,8.97440098794934
1,2011,6,24,12,3,1,3.8948983544189306,11.107293829660716
1,2011,6,24,12,3,1,2.795949861418871,8.811720452170826
1,2011,6,24,12,3,1,1.1757183702597183,5.641432448020984
1,2011,6,24,12,3,1,1.9704139943595298,7.228232648592996
1,2011,6,24,12,3,1,1.370783870953875,6.362038509459041
1,2011,6,24,12,3,1,1.6541222427351525,6.819890613306403
